STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0003 5.0-6.9','`0004 7.0-8.9','`0005 9.0-10.9','`0006 11.0-12.9','`0007 13.0-14.9','`0008 15.0-16.9','`0009 17.0-18.9','`0010 19.0-20.9','`0011 21.0-22.9','`0012 23.0-24.9','`0013 25.0-26.9','`0014 27.0-28.9','`0015 29.0-30.9','`0016 31.0-32.9','`0017 33.0-34.9','`0018 35.0-36.9','`0019 37.0-38.9','`0020 39.0-40.9','`0021 41.0+'
Georgia,13,Colquitt,71,27,Other white oaks,Hardwood,2,0,132101,1696832.899,6172076.166,,,,30843773.21,33955327.49,,,,,,,,,,,,
Georgia,13,Colquitt,71,28,Other red oaks,Hardwood,2,0,132101,20924606.79,53617331.94,65450853.85,60324295.51,60855411.61,125502778.8,48002177.43,63046692.74,,,,,,,,227037003,,,
Georgia,13,Colquitt,71,32,Soft maple,Hardwood,2,0,132101,51980315.74,36732476.48,23447065.74,64541478.65,16307202.75,,33446812.07,,,,,,,,,,,,
Georgia,13,Colquitt,71,34,Sweetgum,Hardwood,2,0,132101,17658683.58,23977001.13,14642461.3,,,,,,,,,,,,,,,,
Georgia,13,Colquitt,71,35,Tupelo and blackgum,Hardwood,2,0,132101,41274401.47,127146124.6,175781584.7,142882382.2,164750059.3,180219292.3,83755984.11,52743390.87,,,,,,,,,,,
Georgia,13,Colquitt,71,36,Ash,Hardwood,2,0,132101,,5301221.73,,,,,,,,,,,,,,,,,
Georgia,13,Colquitt,71,39,Yellow-poplar,Hardwood,2,0,132101,14654944.63,11709623.51,,,29038210.18,,,,,,,,,,,,,,
Georgia,13,Colquitt,71,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2975535.398,6980272.72,,,,,,,,,,,,,,,,,
Georgia,13,Colquitt,71,42,Other eastern hard hardwoods,Hardwood,2,0,132101,,3416758.686,,,,,,,,,,,,,,,,,
Georgia,13,Colquitt,71,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,17959767.8,23067514.33,23260651.43,,16664083.63,,,37112949.39,,,,,,,,,,,
Georgia,13,Columbia,73,2,Loblolly and shortleaf pines,Softwood,3,0,132101,89764018.07,186877767.5,243456469.1,377586086.4,418994742.7,580912481.7,851484081.9,451900609.5,323549943.7,173263779.4,208053161.4,142801478.1,,,,,,,
Georgia,13,Columbia,73,3,Other yellow pines,Softwood,3,0,132101,,,,12174770.91,,,,,,,,,,,,,,,
Georgia,13,Columbia,73,9,Other eastern softwoods,Softwood,3,0,132101,3967017.015,8150181.689,5930301.029,,,,,,,,,,,,,,,,
Georgia,13,Columbia,73,25,Select white oaks,Hardwood,3,0,132101,9518097.902,,22209277.83,16182616.52,,,63567742.18,,,,153513192.6,,,,,,,,
Georgia,13,Columbia,73,26,Select red oaks,Hardwood,3,0,132101,4304439.817,4892883.932,13766792.34,,,,,76235500.08,,,,,,,,,,,
Georgia,13,Columbia,73,27,Other white oaks,Hardwood,3,0,132101,9396823.267,12066380.41,,,52231133.07,,,,,,,,,,,,,,
Georgia,13,Columbia,73,28,Other red oaks,Hardwood,3,0,132101,24827933.44,56416062.34,110175079.8,122904909.7,64008070.5,110634642.3,,66905525.71,,,,,,111500026.6,,,,,
Georgia,13,Columbia,73,29,Hickory,Hardwood,3,0,132101,11669735.11,,,,52753484.01,38875631.54,,,,,,,,,,,,,
Georgia,13,Columbia,73,32,Soft maple,Hardwood,3,0,132101,8980518.699,8896792.358,,11950264.9,,,,,,,,,,,,,,,
Georgia,13,Columbia,73,34,Sweetgum,Hardwood,3,0,132101,53100706.42,87421104.26,111578335.9,165913171.5,48420085.32,67349653.84,,59515714.35,,,,,,,,,,,
Georgia,13,Columbia,73,35,Tupelo and blackgum,Hardwood,3,0,132101,1848764.561,4150815.906,,,,,,,,,,,,,,,,,
Georgia,13,Columbia,73,39,Yellow-poplar,Hardwood,3,0,132101,,,,,55187228.53,33034330.97,,56252096.92,,,,,,,,,,,
Georgia,13,Columbia,73,41,Other eastern soft hardwoods,Hardwood,3,0,132101,30480262.12,44846991.33,16437874.42,65799809.97,42897793.7,60876653.21,39523694.06,,,,,,,,,,,,
Georgia,13,Columbia,73,42,Other eastern hard hardwoods,Hardwood,3,0,132101,23589314.04,4446647.231,12656738.98,,21563028.22,,,,,,,,,,,,,,
Georgia,13,Columbia,73,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,2638590.655,,,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,1,Longleaf and slash pines,Softwood,2,0,132101,10256436.89,14821270.56,120200751,93894088.06,85214381.04,186167046.4,,,64454220.21,,88864416.7,,,,,,,,
Georgia,13,Cook,75,2,Loblolly and shortleaf pines,Softwood,2,0,132101,,4044957.327,,52061396.71,105415884,31853633.6,,,,,,,,,,,,,
Georgia,13,Cook,75,3,Other yellow pines,Softwood,2,0,132101,,3679668.242,,,,,39136613.95,,,,,,,,,,,,
Georgia,13,Cook,75,8,Cypress,Softwood,2,0,132101,1562536.652,5280265.305,18437192.96,79576265.37,,15536949.57,,,33267300.1,,,,,,,,,,
Georgia,13,Cook,75,25,Select white oaks,Hardwood,2,0,132101,2660175.356,,,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,27,Other white oaks,Hardwood,2,0,132101,4197696.782,18703400.81,14604091.33,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,28,Other red oaks,Hardwood,2,0,132101,95376008.81,100368768.2,147470411,71628322.99,116268685.9,27261321.47,46707920.7,157599377.6,,,119275910.9,,,170917750.9,,,,,
Georgia,13,Cook,75,32,Soft maple,Hardwood,2,0,132101,31057386.5,65731348.96,115085193,52485997.46,104458943.4,19722102.29,28391737.9,40914633.96,,72617331.75,,,,,,,,,
Georgia,13,Cook,75,34,Sweetgum,Hardwood,2,0,132101,17456092.67,16399247.55,,,20279740.06,32648777.67,,,,,,,,,,,,,
Georgia,13,Cook,75,35,Tupelo and blackgum,Hardwood,2,0,132101,38304163.75,119868264.6,70829863.64,159459754.7,116276086.3,81185814.06,28344370.54,,,,,,,,,,,,
Georgia,13,Cook,75,39,Yellow-poplar,Hardwood,2,0,132101,,,8771511.16,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,41,Other eastern soft hardwoods,Hardwood,2,0,132101,15915917.81,2479322.685,26050110.47,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,42,Other eastern hard hardwoods,Hardwood,2,0,132101,3042654.833,6039042.647,,,,,,,,,,,,,,,,,
Georgia,13,Cook,75,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,27169237.73,32617888.46,36484552.02,90831962.33,57735408.67,,37193903.63,,,,,,,,,,,,
Georgia,13,Coweta,77,2,Loblolly and shortleaf pines,Softwood,4,0,132101,393404184.5,842626742.8,747703285.5,859543424.2,846027224.1,862166402,691961469.9,422556053.3,257977921.3,318676252.7,73051094.96,,,,,,,,
Georgia,13,Coweta,77,25,Select white oaks,Hardwood,4,0,132101,24273623.14,30603962.96,39152237.86,,94979789.12,36017746.2,51749679.71,,97923050,,,,,,,,,,
Georgia,13,Coweta,77,26,Select red oaks,Hardwood,4,0,132101,,8354610.481,,,59881994.86,22649965.19,,,,,,,,,,,,,
Georgia,13,Coweta,77,27,Other white oaks,Hardwood,4,0,132101,3722260.549,21010497.23,12288475.87,17298533.09,23053162.95,,,,,,,,,,,,,,
Georgia,13,Coweta,77,28,Other red oaks,Hardwood,4,0,132101,95129365.53,109666445.7,152593288,161376648.6,358114369.5,85255369.39,115612014,428291557.3,98773328.93,213823834.9,,,,,,,,,
Georgia,13,Coweta,77,29,Hickory,Hardwood,4,0,132101,16714895.6,17285156.87,63314384.92,46290051.65,31570494.3,47895118.34,,,,,,,,,,,,,
Georgia,13,Coweta,77,31,Hard maple,Hardwood,4,0,132101,3944879.146,6554463.507,,19167431.78,,,,,,,,,,,,,,,
Georgia,13,Coweta,77,32,Soft maple,Hardwood,4,0,132101,37141159.68,19792268.8,7217867.23,97573111.42,,131844219.6,,44730373.27,62788481.59,,72369333.08,,,,,,,,
Georgia,13,Coweta,77,34,Sweetgum,Hardwood,4,0,132101,91285310.7,167407829,153168602.9,209100258.1,214023563,98769822.66,39335775.87,,126479108.3,218215269.3,,,,,,,,,
Georgia,13,Coweta,77,35,Tupelo and blackgum,Hardwood,4,0,132101,17161715.31,13884381.56,,16501994.57,,,,,,,,,,,,,,,
Georgia,13,Coweta,77,36,Ash,Hardwood,4,0,132101,8893365.452,,14335338.01,35048729.06,13301634.29,,,51870154.84,,,,,,,,,,,
Georgia,13,Coweta,77,39,Yellow-poplar,Hardwood,4,0,132101,85623503.67,139920724.1,197817880.2,36650476.96,212463083.5,39710202.41,90565322.85,68606147.86,74363310.88,,,,,147279210.8,,,,,
Georgia,13,Coweta,77,41,Other eastern soft hardwoods,Hardwood,4,0,132101,35908668.38,24935226.38,41125392.84,,,17530712.64,29338161.03,54305680.17,,,,,,,,,,,
Georgia,13,Coweta,77,42,Other eastern hard hardwoods,Hardwood,4,0,132101,3065357.378,2518740.976,15338041.47,,,,,,,,,,,,,,,,
Georgia,13,Coweta,77,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,27473998.18,31813635.29,12399671.71,9167797.542,19352652.66,,,,,,,,,,,,,,
Georgia,13,Crawford,79,1,Longleaf and slash pines,Softwood,3,0,132101,4728177.966,3564310.494,,,23932378.4,,33914898.09,,,,,,,,,,,,
Georgia,13,Crawford,79,2,Loblolly and shortleaf pines,Softwood,3,0,132101,248208913,462561376.7,442330283.9,499160773.1,431398262.9,596616461.2,302118344.7,180829411.2,61122105.54,104791071.2,115975121.3,,,,,,,,
Georgia,13,Crawford,79,3,Other yellow pines,Softwood,3,0,132101,33901971.29,16969291.25,48594536.36,8023994.918,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,25,Select white oaks,Hardwood,3,0,132101,4729891.76,6107701.414,32817462.74,20583502.37,46706411.96,,,,,,,,,,,,,,
Georgia,13,Crawford,79,27,Other white oaks,Hardwood,3,0,132101,7084904.589,5091195.124,,,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,28,Other red oaks,Hardwood,3,0,132101,121883577.7,148121499.7,173668674.6,111024533.4,135457802.1,96492997.63,186222805,25314764.71,,,,,,,,,,,
Georgia,13,Crawford,79,29,Hickory,Hardwood,3,0,132101,7120928.685,5939863.595,36309083.16,59336232.77,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,31,Hard maple,Hardwood,3,0,132101,8089621.497,6221088.482,8605729.694,,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,32,Soft maple,Hardwood,3,0,132101,14891197.16,9756934.979,7323300.997,31034612.11,39280357.7,,,,,,,,,,,,,,
Georgia,13,Crawford,79,33,Beech,Hardwood,3,0,132101,,,,16357782.74,,,,50398567.18,,,,,,,,,,,
Georgia,13,Crawford,79,34,Sweetgum,Hardwood,3,0,132101,39976916.47,60927696.17,9008055.131,11962626.78,58019677.65,76470712.11,,,,,,,,,,,,,
Georgia,13,Crawford,79,35,Tupelo and blackgum,Hardwood,3,0,132101,10222542.17,9935846.034,9429497.746,,,,,,62052329.46,,,,,,,,,,
Georgia,13,Crawford,79,36,Ash,Hardwood,3,0,132101,35912818.59,36187706.31,27218763.85,,,,,34906792.48,,,,,,,,,,,
Georgia,13,Crawford,79,39,Yellow-poplar,Hardwood,3,0,132101,,4846561.346,,17628679.7,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,41,Other eastern soft hardwoods,Hardwood,3,0,132101,21142638.32,16362183.95,33264793.57,,23542950.81,,,,,,,,,,,,,,
Georgia,13,Crawford,79,42,Other eastern hard hardwoods,Hardwood,3,0,132101,5425544.356,8256499.95,6545867.528,,,,,,,,,,,,,,,,
Georgia,13,Crawford,79,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,10564372.37,3568477.318,9264344.982,28320373.64,,,,,,,,,,,,,,,
Georgia,13,Crisp,81,1,Longleaf and slash pines,Softwood,2,0,132101,49659704.07,106414241.4,28101186.49,42624668.53,110583760.7,106183646.8,,,,,,,,,,,,,
Georgia,13,Crisp,81,2,Loblolly and shortleaf pines,Softwood,2,0,132101,21587034.67,113847550.5,137479566.4,286845458.8,159362822.6,130103701.8,49124257.39,58330475.57,,,,162415017.2,,,,,,,
Georgia,13,Crisp,81,8,Cypress,Softwood,2,0,132101,,3618074.002,,9763755.47,10535536.33,18196784.1,,35440599.58,,,,,,,,,,,
Georgia,13,Crisp,81,25,Select white oaks,Hardwood,2,0,132101,2130910.87,,13872050.79,45376028.24,28225674.14,,51086346.37,,,,,,,,,,,,
Georgia,13,Crisp,81,28,Other red oaks,Hardwood,2,0,132101,80380909.39,66662289.86,47144282.61,87976067.24,104421915,77516873.53,,46437701.07,241845298.5,228777059.1,,,,,,,,,
Georgia,13,Crisp,81,29,Hickory,Hardwood,2,0,132101,,23354927.44,10366218.74,,,,,,,,,,,,,,,,
Georgia,13,Crisp,81,31,Hard maple,Hardwood,2,0,132101,,,,,17140178.7,,,,,,,,,,,,,,
Georgia,13,Crisp,81,32,Soft maple,Hardwood,2,0,132101,28248583.72,28496086.11,8688542.858,,,,,,,,,,,,,,,,
Georgia,13,Crisp,81,33,Beech,Hardwood,2,0,132101,,,,,,,35047434.01,,,,,,,,,,,,
Georgia,13,Crisp,81,34,Sweetgum,Hardwood,2,0,132101,14357348.82,10377974.96,33527291.5,,33625180.92,,46993227.75,,,,,,,,,,,,
Georgia,13,Crisp,81,35,Tupelo and blackgum,Hardwood,2,0,132101,28366923.5,7594944.992,57856949.43,102975548.6,46831438.05,33399922.32,27220978.93,,,,,,,,,,,,
Georgia,13,Crisp,81,36,Ash,Hardwood,2,0,132101,,,,,,22418101.54,,,,,,,,,,,,,
Georgia,13,Crisp,81,39,Yellow-poplar,Hardwood,2,0,132101,3775150.701,,11655557.19,,,,,,,80244386.19,,,,,,,,,
Georgia,13,Crisp,81,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2956955.194,9423901.647,,16098768.39,,,,,,,,,,,,,,,
Georgia,13,Crisp,81,42,Other eastern hard hardwoods,Hardwood,2,0,132101,9820720.15,5752209.511,,,,,,,,,,,,,,,,,
Georgia,13,Crisp,81,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,19258166.06,13800232.39,9290075.055,7988038.862,11403037.77,,,,,,,,,,,,,,
Georgia,13,Dade,83,2,Loblolly and shortleaf pines,Softwood,5,0,132101,,18467567.28,31672786.36,14482376.04,29355805.89,,,,,,,,,,,,,,
Georgia,13,Dade,83,3,Other yellow pines,Softwood,5,0,132101,10240437.27,25475148.73,64801726.21,95771188.04,24332221.92,55770298.29,35407120.81,,,,,,,,,,,,
Georgia,13,Dade,83,9,Other eastern softwoods,Softwood,5,0,132101,28518638.1,48063592.7,37464558.82,10403813.3,19609075.18,,,,,,,,,,,,,,
Georgia,13,Dade,83,25,Select white oaks,Hardwood,5,0,132101,17138630.13,37108899.63,136119504.4,241910343.9,153083638,173102551.2,54141086.93,,,,,,,,,,,,
Georgia,13,Dade,83,25,Select white oaks,Hardwood,5,1,132101,,,,10714506.48,,,,,,,,,,,,,,,
Georgia,13,Dade,83,26,Select red oaks,Hardwood,5,0,132101,3860115.37,,11907842.78,16158488.56,,,90233543.18,,,,,120497725.2,,,,,,,
Georgia,13,Dade,83,27,Other white oaks,Hardwood,5,0,132101,15929826.79,38714725.1,82053645.96,112479513.6,174805952.4,407048753.4,113152816.1,175879435,,102510193.5,,,147336017.3,,,,,,
Georgia,13,Dade,83,27,Other white oaks,Hardwood,5,1,132101,,12287850.54,14225967.43,10259240.95,,,37312534.27,,,,,,,,,,,,
Georgia,13,Dade,83,28,Other red oaks,Hardwood,5,0,132101,1390168.663,25733874.45,54699918.98,80607864.12,144696802.5,149446275.1,,,,,,,,,,,,,
Georgia,13,Dade,83,29,Hickory,Hardwood,5,0,132101,29484313.61,47437505.09,68217284.04,122863294.6,112487320.8,92856951.55,228241929.7,64797295.57,,,,,,,,,,,
Georgia,13,Dade,83,29,Hickory,Hardwood,5,1,132101,,,,,30763672.65,,,,,,,,,,,,,,
Georgia,13,Dade,83,31,Hard maple,Hardwood,5,0,132101,4698063.13,,9535974.492,,,,,,,,,,,,,,,,
Georgia,13,Dade,83,32,Soft maple,Hardwood,5,0,132101,14916888.1,14567421.29,39307922.31,,,25042659.17,,,,,,,,,,,,,
Georgia,13,Dade,83,32,Soft maple,Hardwood,5,1,132101,2100180.708,,,,,,,,,,,,,,,,,,
Georgia,13,Dade,83,33,Beech,Hardwood,5,0,132101,,,,,21591961.58,,,53922867.89,,,,,,,,,,,
Georgia,13,Dade,83,34,Sweetgum,Hardwood,5,0,132101,5996626.864,13829577.38,8569737.227,14742750.38,43788245.16,,,,,,,,,,,,,,
Georgia,13,Dade,83,35,Tupelo and blackgum,Hardwood,5,0,132101,7273865.567,,,10243942.37,22037450.99,,,,,,,,,,,,,,
Georgia,13,Dade,83,36,Ash,Hardwood,5,0,132101,4120395.873,6809778.33,10262004.12,,17742021.18,,,,,80634435.31,,,,,,,,,
Georgia,13,Dade,83,39,Yellow-poplar,Hardwood,5,0,132101,3691828.351,29208158.76,12960259.81,28772921.45,20714894.64,36159654.99,125934187.5,73009303.43,,,,,,,,,,,
Georgia,13,Dade,83,40,Black walnut,Hardwood,5,0,132101,2080858.403,8152190.602,,,,,,,,,,,,,,,,,
Georgia,13,Dade,83,41,Other eastern soft hardwoods,Hardwood,5,0,132101,25190473.96,57592196.74,6297497.073,12252753.27,52506402.54,,,,,,,,,,,,,,
Georgia,13,Dade,83,42,Other eastern hard hardwoods,Hardwood,5,0,132101,6990119.441,4626735.225,7114073.797,,,,,,,,,,,,,,,,
Georgia,13,Dade,83,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,22017016.01,23797470.33,12159935.86,12902131.64,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,2,Loblolly and shortleaf pines,Softwood,5,0,132101,109696335.3,146941033,200500251.9,126615603.8,132810941.8,67681665.34,36161037.25,61537151.46,70271227.96,,,,,,,,,,
Georgia,13,Dawson,85,3,Other yellow pines,Softwood,5,0,132101,26376453.18,30898006.26,106723255.4,314757447.2,162559005.7,121830117.8,,,,,,,,,,,,,
Georgia,13,Dawson,85,4,Eastern white and red pines,Softwood,5,0,132101,,2296677.387,,,11977500,,30854907.86,35927109.45,,,,,,,,,,,
Georgia,13,Dawson,85,25,Select white oaks,Hardwood,5,0,132101,19547486.24,39792583.91,30958056.47,87017897.29,71563943.66,138337405.7,221307097.3,66008781.3,90671019.38,,155853504.8,,,,,,,,
Georgia,13,Dawson,85,26,Select red oaks,Hardwood,5,0,132101,3660767.897,,27298327.84,,,,,58024165.35,,,,,,,,,,,
Georgia,13,Dawson,85,27,Other white oaks,Hardwood,5,0,132101,28364701.24,57230068.79,177194460.7,192026423.1,92773283.3,142150431.3,247220251.6,112946501.1,28910104.17,72154545.08,74802144.72,218861285.9,,,,,,,
Georgia,13,Dawson,85,27,Other white oaks,Hardwood,5,1,132101,1160230.254,,13112432.41,6364621.171,,24492207.7,17458259.99,26110565.97,,53992196.17,,36392867.79,,58327386.24,,,,,
Georgia,13,Dawson,85,28,Other red oaks,Hardwood,5,0,132101,15718246.74,49764159.75,84923437.11,101877833.2,119242495.2,58584986.25,155407778.1,52517887.42,62988096.13,78363125.42,90070695.22,,,,,,,,
Georgia,13,Dawson,85,29,Hickory,Hardwood,5,0,132101,29212237.6,31159396.93,63776692.29,65008155.42,62690028.48,102209064.7,,121491308.7,,,,,,,,,,,
Georgia,13,Dawson,85,29,Hickory,Hardwood,5,1,132101,765459.5882,,,,13928525.32,,,,,,,,,,,,,,
Georgia,13,Dawson,85,32,Soft maple,Hardwood,5,0,132101,47188276.93,113054376.6,37778247.12,11695228.41,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,32,Soft maple,Hardwood,5,1,132101,772863.6821,8189984.085,,4251157.57,6222820.177,,,,,,,,,,,,,,
Georgia,13,Dawson,85,33,Beech,Hardwood,5,0,132101,1103558.964,,,,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,34,Sweetgum,Hardwood,5,0,132101,,5809613.025,,,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,34,Sweetgum,Hardwood,5,1,132101,,,,,,,15534443.05,,,,,,,,,,,,
Georgia,13,Dawson,85,35,Tupelo and blackgum,Hardwood,5,0,132101,9190705.899,18900197.12,,31212017.12,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,39,Yellow-poplar,Hardwood,5,0,132101,19591927.04,61650047.03,54899900.23,39445280.53,84697037.44,,,62622431.45,128573856.5,,,47817967.91,,,,,,,
Georgia,13,Dawson,85,41,Other eastern soft hardwoods,Hardwood,5,0,132101,7750179.513,6279304.262,,,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,42,Other eastern hard hardwoods,Hardwood,5,0,132101,2296496.827,3522609.803,,4368686.202,,,,,,,,,,,,,,,
Georgia,13,Dawson,85,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,94826973.73,86249539.58,25692200.99,19108621.06,21290593.54,,,,,,,,,,,,,,
Georgia,13,Dawson,85,43,Eastern noncommercial hardwoods,Hardwood,5,1,132101,,1420544.385,,,,,,,,,,,,,,,,,
Georgia,13,Decatur,87,1,Longleaf and slash pines,Softwood,2,0,132101,78389102.54,109212524.9,345089443.6,422837695.1,430518221.9,200564720,,113168580.9,,,,,,,,,,,
Georgia,13,Decatur,87,2,Loblolly and shortleaf pines,Softwood,2,0,132101,64809970.55,135465647.8,338185609.1,316588563.3,313379806.1,335216967.4,363079667.9,189816652.4,311159047.8,92671603.34,224533259.8,,,,,,,,
Georgia,13,Decatur,87,3,Other yellow pines,Softwood,2,0,132101,6962456.967,5281122.133,6812089.256,27191375,,24806612.16,,49478666.32,,,,,,,,,,,
Georgia,13,Decatur,87,8,Cypress,Softwood,2,0,132101,1304620.63,,8235511.451,,78267431.26,,108804239.1,,99499088.23,,,81607721.65,,,,,,,
Georgia,13,Decatur,87,9,Other eastern softwoods,Softwood,2,0,132101,,,4070997.227,,,,,,,,,,,,,,,,
Georgia,13,Decatur,87,25,Select white oaks,Hardwood,2,0,132101,2348777.156,21216023.52,26533092.12,18828831.58,67245221.38,,,,,,,,,,,,,,
Georgia,13,Decatur,87,27,Other white oaks,Hardwood,2,0,132101,6761287.847,33439141.28,15835428.67,,26771914.59,41910308.09,,,,,,,79333608.68,149203562.4,,,,311204278.1,
Georgia,13,Decatur,87,28,Other red oaks,Hardwood,2,0,132101,63386891.79,127172167,101406155.2,122247927.8,185619465.2,28809289.35,200737196.2,97272393.49,,,,,,,,,,,
Georgia,13,Decatur,87,29,Hickory,Hardwood,2,0,132101,3152206.124,12610623.79,,,40468286.65,,128543164.2,,,,,,,,,,,,
Georgia,13,Decatur,87,32,Soft maple,Hardwood,2,0,132101,16107543.11,13005277.95,12794522.46,,,,,,,,,,,,,,,,
Georgia,13,Decatur,87,33,Beech,Hardwood,2,0,132101,,7345847.64,,,,,43779927.7,,,,,,,,,,,,
Georgia,13,Decatur,87,34,Sweetgum,Hardwood,2,0,132101,18253832.86,44070884.33,27243249.96,13924620.52,20346792.35,33415270.62,,,,,,,,,,,,,
Georgia,13,Decatur,87,35,Tupelo and blackgum,Hardwood,2,0,132101,29439683.85,67315759.82,88963871.7,113252391.1,69358521.04,,,57625584.96,,,,,,,,,,,
Georgia,13,Decatur,87,39,Yellow-poplar,Hardwood,2,0,132101,42407975.86,32485279.4,49719594.99,58614037.66,31951184.29,40151188.05,,,,,,,,,,,,,
Georgia,13,Decatur,87,41,Other eastern soft hardwoods,Hardwood,2,0,132101,33061645.06,38182830.36,18986119.98,28398850.52,,,,,,,59076683.79,,,,,,,,
Georgia,13,Decatur,87,42,Other eastern hard hardwoods,Hardwood,2,0,132101,1158997.016,,,,,,,,,,,,,,,,,,
Georgia,13,Decatur,87,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,15082498.7,50618314.19,,51882200.78,46411054.62,,,,,,,,,,,,,,
Georgia,13,Decatur,87,55,Urban-specific hardwoods,Hardwood,2,0,132101,14494676.72,,,,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,2,Loblolly and shortleaf pines,Softwood,4,0,132101,44857503.04,52148558.35,106564962.3,94164934.49,126367476.9,100282212,121793513.6,74233100.43,91674138.41,,,108584308.7,,,,,,,
Georgia,13,DeKalb,89,3,Other yellow pines,Softwood,4,0,132101,,7833006.003,18341074.65,29571426.53,22039341.33,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,25,Select white oaks,Hardwood,4,0,132101,2701162.433,10978327.62,,,39990686.41,,39386466.93,,,113623530.7,,,,,,,,,
Georgia,13,DeKalb,89,27,Other white oaks,Hardwood,4,0,132101,,5004772.219,,,,,44281195.71,,,,,,,,,,,,
Georgia,13,DeKalb,89,28,Other red oaks,Hardwood,4,0,132101,18017439.95,20351767.64,33322611.74,27810777.24,70328371.09,34155996.62,,77907164.04,,,,,,,,,,,
Georgia,13,DeKalb,89,29,Hickory,Hardwood,4,0,132101,11393753.77,22574508.54,29167563.41,,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,31,Hard maple,Hardwood,4,0,132101,3580122.339,,,14437300.38,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,32,Soft maple,Hardwood,4,0,132101,5286098.177,6934903.409,19385461.95,14549674.75,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,34,Sweetgum,Hardwood,4,0,132101,34815553.89,53888246.35,53351135.02,76116539.16,,,43993177.22,52656097.49,,,,117396248.8,,,,,,,
Georgia,13,DeKalb,89,35,Tupelo and blackgum,Hardwood,4,0,132101,3858637.044,7320940.804,,,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,36,Ash,Hardwood,4,0,132101,,,,14147464.92,,20646644.46,,43562870.36,,,,,,,,,,,
Georgia,13,DeKalb,89,39,Yellow-poplar,Hardwood,4,0,132101,3936445.757,21461361.82,75178728.97,34069754.08,,38136810.91,,52914875.48,,,,,,,,,,,
Georgia,13,DeKalb,89,40,Black walnut,Hardwood,4,0,132101,1212879.936,,13349126.52,,,29267149.31,,,,,,,,,,,,,
Georgia,13,DeKalb,89,41,Other eastern soft hardwoods,Hardwood,4,0,132101,17192501.02,29482374.58,12002787.36,,52951948.77,55431548.1,,,,,,,,,,,,,
Georgia,13,DeKalb,89,42,Other eastern hard hardwoods,Hardwood,4,0,132101,1943060.952,2495600.252,,,,,,,,,,,,,,,,,
Georgia,13,DeKalb,89,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,14065192.32,4775119.168,8226094.567,,,,,,,,,,,,,,,,
Georgia,13,Dodge,91,1,Longleaf and slash pines,Softwood,1,0,132101,251747451.6,445859828.7,437473454.2,197528573.8,153565113.2,66856663.16,70126455.5,83054779.52,,,,,,,,,,,
