stateAbbr,statecd,unitcd,priceRegion,spcd,spname,spgrpcd,spclass,product,sizerange,volume,value
AL,01,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,19.0-20.9,79055137.1456708,700443090.9015545
AL,01,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,21.0-22.9,130389662.859034,1155276453.5251307
AL,01,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,01,02,812,southern red oak,28,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,05.0-06.9,6963245.717946639,5648954.84882708
AL,01,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,07.0-08.9,28329165.217475466,22982123.81131828
AL,01,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,09.0-10.9,40649986.3586091,32977428.464629006
AL,01,01,02,822,overcup oak,27,Non-coniferous,Pulpwood,11.0-12.9,44666646.4222609,36235956.49332923
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,17.0-18.9,70064427.50430089,620783745.816927
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,19.0-20.9,55364305.8262302,490537957.41428626
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,23.0-24.9,70895025.2831855,628142995.27931
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,01,02,822,overcup oak,27,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Pulpwood,05.0-06.9,2869062.6028292,2327536.0023658224
AL,01,01,02,837,black oak,28,Non-coniferous,Pulpwood,07.0-08.9,8624541.84979672,6996686.527340869
AL,01,01,02,837,black oak,28,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Pulpwood,11.0-12.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,21.0-22.9,95301994.9215978,844393246.31067
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,01,02,837,black oak,28,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,68,eastern redcedar,9,Coniferous,Pulpwood,05.0-06.9,201211000.4086917,99623983.1291815
AL,01,02,01,68,eastern redcedar,9,Coniferous,Pulpwood,07.0-08.9,267011861.17135656,132203433.70191556
AL,01,02,01,68,eastern redcedar,9,Coniferous,Pulpwood,09.0-10.9,241618350.21246827,119630549.00763673
AL,01,02,01,68,eastern redcedar,9,Coniferous,Pulpwood,11.0-12.9,120054105.89562836,59441423.16295746
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,13.0-14.9,184002456.1544173,1061155628.2368774
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,15.0-16.9,111131154.8463394,640901501.546755
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,17.0-18.9,75771513.5634712,436979862.97762847
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,23.0-24.9,56911984.5422506,328215579.1467111
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,68,eastern redcedar,9,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,110,shortleaf pine,2,Coniferous,Pulpwood,05.0-06.9,27885314.45207007,13806631.301878596
AL,01,02,01,110,shortleaf pine,2,Coniferous,Pulpwood,07.0-08.9,120015856.45388609,59422485.02472897
AL,01,02,01,110,shortleaf pine,2,Coniferous,Pulpwood,09.0-10.9,218802306.0547754,108333824.70516928
AL,01,02,01,110,shortleaf pine,2,Coniferous,Pulpwood,11.0-12.9,189667179.74787802,93908384.1190713
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,13.0-14.9,189274298.9384989,1091558731.31727
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,15.0-16.9,292821128.29753184,1688720872.8280833
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,17.0-18.9,331292781.41405517,1910589711.3500817
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,19.0-20.9,319956037.7761641,1845209881.2725368
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,21.0-22.9,186196929.37391818,1073811315.8649502
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,23.0-24.9,115405395.489146,665551360.083136
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,110,shortleaf pine,2,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,110,shortleaf pine,2,Softwood,Pre-merchantable,01.0-01.9,334286.255796542,82468.8407839585
AL,01,02,01,110,shortleaf pine,2,Softwood,Pre-merchantable,02.0-02.9,9164396.10026484,2494310.237681182
AL,01,02,01,110,shortleaf pine,2,Softwood,Pre-merchantable,03.0-03.9,3652526.836076595,1254255.0366059341
AL,01,02,01,110,shortleaf pine,2,Softwood,Pre-merchantable,04.0-04.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Coniferous,Pulpwood,05.0-06.9,34008809.6193437,16838508.17738237
AL,01,02,01,111,slash pine,1,Coniferous,Pulpwood,07.0-08.9,100662317.2152973,49840122.91391549
AL,01,02,01,111,slash pine,1,Coniferous,Pulpwood,09.0-10.9,118421969.8274668,58633316.76823356
AL,01,02,01,111,slash pine,1,Coniferous,Pulpwood,11.0-12.9,15244842.8838589,7548056.354691114
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,13.0-14.9,72139557.6128619,416034107.2575902
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,15.0-16.9,108749155.898481,627164339.3218496
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,17.0-18.9,127020467.340136,732536329.3311015
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,25.0-26.9,125886626.031144,725997383.5381464
AL,01,02,01,111,slash pine,1,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Softwood,Pre-merchantable,01.0-01.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Softwood,Pre-merchantable,02.0-02.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Softwood,Pre-merchantable,03.0-03.9,0.0,0.0
AL,01,02,01,111,slash pine,1,Softwood,Pre-merchantable,04.0-04.9,17460168.5862886,7564612.59774001
AL,01,02,01,121,longleaf pine,1,Coniferous,Pulpwood,05.0-06.9,96721651.32766628,47889012.73052745
AL,01,02,01,121,longleaf pine,1,Coniferous,Pulpwood,07.0-08.9,128008431.22536197,63379784.24084995
AL,01,02,01,121,longleaf pine,1,Coniferous,Pulpwood,09.0-10.9,82484688.4999694,40839979.9158385
AL,01,02,01,121,longleaf pine,1,Coniferous,Pulpwood,11.0-12.9,79117570.1619024,39172845.71430777
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,13.0-14.9,74828628.6607855,431542176.75226176
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,15.0-16.9,118606017.59644851,684009581.967811
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Softwood,Pre-merchantable,01.0-01.9,580753.243680224,143272.55744843365
AL,01,02,01,121,longleaf pine,1,Softwood,Pre-merchantable,02.0-02.9,925972.8286474,252025.71790224852
AL,01,02,01,121,longleaf pine,1,Softwood,Pre-merchantable,03.0-03.9,0.0,0.0
AL,01,02,01,121,longleaf pine,1,Softwood,Pre-merchantable,04.0-04.9,27438757.61270325,11887833.183145117
AL,01,02,01,131,loblolly pine,2,Coniferous,Pulpwood,05.0-06.9,6357431966.999632,3147704120.246159
AL,01,02,01,131,loblolly pine,2,Coniferous,Pulpwood,07.0-08.9,12728587979.670351,6302203316.763613
AL,01,02,01,131,loblolly pine,2,Coniferous,Pulpwood,09.0-10.9,12524989823.50679,6201397400.419215
AL,01,02,01,131,loblolly pine,2,Coniferous,Pulpwood,11.0-12.9,12385651193.566,6132407786.082678
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,13.0-14.9,10371837604.04348,59815146377.46539
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,15.0-16.9,7479879975.059872,43137015124.46114
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,17.0-18.9,4729222973.933411,27273774931.37939
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,19.0-20.9,2603256706.274041,15013171907.280416
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,21.0-22.9,1350062886.6956782,7785911452.663247
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,23.0-24.9,1286907329.2298872,7421688731.619679
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,25.0-26.9,530092326.79460156,3057081235.8678913
AL,01,02,01,131,loblolly pine,2,Coniferous,Sawtimber,27.0-28.9,449449376.8147,2592007442.630142
AL,01,02,01,131,loblolly pine,2,Softwood,Pre-merchantable,01.0-01.9,35976241.299399115,8875384.088573435
AL,01,02,01,131,loblolly pine,2,Softwood,Pre-merchantable,02.0-02.9,113458151.03370643,30880357.480791714
AL,01,02,01,131,loblolly pine,2,Softwood,Pre-merchantable,03.0-03.9,262648219.6240085,90191767.80993979
AL,01,02,01,131,loblolly pine,2,Softwood,Pre-merchantable,04.0-04.9,423575160.39757043,183513806.21544728
AL,01,02,01,132,Virginia pine,3,Coniferous,Pulpwood,05.0-06.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Pulpwood,07.0-08.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Pulpwood,09.0-10.9,7419669.38683307,3673641.1842124714
AL,01,02,01,132,Virginia pine,3,Coniferous,Pulpwood,11.0-12.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,132,Virginia pine,3,Coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,221,baldcypress,8,Coniferous,Pulpwood,05.0-06.9,44445864.00032053,22006122.907475777
AL,01,02,01,221,baldcypress,8,Coniferous,Pulpwood,07.0-08.9,91706202.4988665,45405753.920170486
AL,01,02,01,221,baldcypress,8,Coniferous,Pulpwood,09.0-10.9,222809543.61227286,110317895.98363754
AL,01,02,01,221,baldcypress,8,Coniferous,Pulpwood,11.0-12.9,255568536.8617042,126537592.64128281
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,13.0-14.9,108740071.05449784,627111946.3618541
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,15.0-16.9,184742788.8160748,1065425180.8673387
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,17.0-18.9,158627941.7992371,914818947.2787712
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,19.0-20.9,129794864.57588428,748536481.1943376
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,21.0-22.9,129424648.86523741,746401420.1020826
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,23.0-24.9,108397563.4354189,625136679.8610927
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,25.0-26.9,433288255.22289324,2498805071.8891006
AL,01,02,01,221,baldcypress,8,Coniferous,Sawtimber,27.0-28.9,131330184.4344634,757390783.1592408
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,28732330.82348083,22805569.282867324
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,79730363.81822342,63283983.02161938
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,20203597.39195677,16036100.339930886
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,82518329.45426619,65496861.04608744
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,25887349.8365286,231703349.44638917
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,62468690.2891977,559122693.7842925
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,402,bitternut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,61432421.07662384,48760448.41904326
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,119030798.5761852,94477720.5998826
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,152015008.58532917,120658112.6893904
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,115965199.76510519,92044478.18355812
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,198359123.8740555,1775402800.4062781
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,108251948.46610099,968903313.8610747
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,84849052.8025132,759436939.5029643
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,403,pignut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Pulpwood,05.0-06.9,7558172.63947664,5999110.578268596
AL,01,02,01,404,pecan,29,Non-coniferous,Pulpwood,07.0-08.9,7549925.1995654,5992564.379025048
AL,01,02,01,404,pecan,29,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Pulpwood,11.0-12.9,17231326.7230115,13676934.803222304
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,404,pecan,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,05.0-06.9,36579541.596219346,29034096.653459202
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,07.0-08.9,40687151.76256424,32294409.532741304
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,09.0-10.9,120013359.1817144,95257603.51650627
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Pulpwood,11.0-12.9,231826722.3679528,184006665.21150333
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,13.0-14.9,129731169.9546705,1161151944.7108746
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,15.0-16.9,160031202.5238241,1432350776.5318537
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,17.0-18.9,48231244.3652109,431691190.4059633
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,21.0-22.9,254412054.1164798,2277101574.729178
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,407,shagbark hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,05.0-06.9,56173504.70770608,44586315.02412401
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,07.0-08.9,72204863.1185505,57310804.97877149
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,09.0-10.9,84100892.5137673,66752980.910489954
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Pulpwood,11.0-12.9,89271653.5420589,70857143.2076707
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,13.0-14.9,33359379.4413466,298581353.47273993
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,15.0-16.9,130032627.1127056,1163850120.9889562
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,17.0-18.9,0.0,0.0
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,21.0-22.9,98622503.8011754,882715480.9519061
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,409,mockernut hickory,29,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,541,white ash,36,Non-coniferous,Pulpwood,05.0-06.9,32249315.433610562,25597087.892542545
AL,01,02,01,541,white ash,36,Non-coniferous,Pulpwood,07.0-08.9,2981383.23128182,2366398.4052491626
AL,01,02,01,541,white ash,36,Non-coniferous,Pulpwood,09.0-10.9,20042880.71488926,15908535.495425478
AL,01,02,01,541,white ash,36,Non-coniferous,Pulpwood,11.0-12.9,55046426.2479336,43691724.67364109
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,13.0-14.9,40480042.01552349,362314465.557711
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,15.0-16.9,54871246.803091496,491122179.47608405
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,17.0-18.9,35717028.4077897,319683365.29678756
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,23.0-24.9,64850790.6967974,580443556.9334294
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,541,white ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,544,green ash,36,Non-coniferous,Pulpwood,05.0-06.9,167483383.53346252,132935748.59509754
AL,01,02,01,544,green ash,36,Non-coniferous,Pulpwood,07.0-08.9,200400884.39348632,159063191.96521994
AL,01,02,01,544,green ash,36,Non-coniferous,Pulpwood,09.0-10.9,209715534.3315266,166456462.48729095
AL,01,02,01,544,green ash,36,Non-coniferous,Pulpwood,11.0-12.9,175609885.472152,139385956.34638384
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,13.0-14.9,170681391.0951479,1527674723.5482194
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,15.0-16.9,202487952.27476108,1812357659.6627846
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,17.0-18.9,191503692.9782977,1714043630.3685644
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,19.0-20.9,40830906.2603343,365454857.3412271
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,21.0-22.9,163995044.9544623,1467828937.6281517
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,25.0-26.9,78102286.9041165,699050369.751303
AL,01,02,01,544,green ash,36,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Pulpwood,05.0-06.9,3697606.45112202,2934882.680416825
AL,01,02,01,602,black walnut,40,Non-coniferous,Pulpwood,07.0-08.9,30982174.89874194,24591326.771503944
AL,01,02,01,602,black walnut,40,Non-coniferous,Pulpwood,09.0-10.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Pulpwood,11.0-12.9,6628261.86491248,5261017.148727658
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,13.0-14.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,15.0-16.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,17.0-18.9,35240320.0111792,315416612.11805886
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,19.0-20.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,21.0-22.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,23.0-24.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,25.0-26.9,0.0,0.0
AL,01,02,01,602,black walnut,40,Non-coniferous,Sawtimber,27.0-28.9,0.0,0.0
AL,01,02,01,611,sweetgum,34,Non-coniferous,Pulpwood,05.0-06.9,1574827837.423578,1249980225.2590294
AL,01,02,01,611,sweetgum,34,Non-coniferous,Pulpwood,07.0-08.9,1949926634.8506298,1547705518.2468162
AL,01,02,01,611,sweetgum,34,Non-coniferous,Pulpwood,09.0-10.9,1683936708.7361264,1336582664.141582
AL,01,02,01,611,sweetgum,34,Non-coniferous,Pulpwood,11.0-12.9,1343275489.7203636,1066191338.0782956
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,13.0-14.9,1253837083.5182536,11222402205.935068
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,15.0-16.9,1031418919.5170186,9231660245.006975
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,17.0-18.9,1185156389.0526671,10607679298.78273
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,19.0-20.9,660437421.4725978,5911210055.152472
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,21.0-22.9,199662279.63569272,1787066626.8206623
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,23.0-24.9,518958683.4279053,4644912126.34141
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,25.0-26.9,193578739.0698051,1732616220.1737776
AL,01,02,01,611,sweetgum,34,Non-coniferous,Sawtimber,27.0-28.9,106132640.935278,949934564.3946562
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,05.0-06.9,226466069.5893737,179751781.08482563
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,07.0-08.9,366513401.24580634,290910849.40382767
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,09.0-10.9,509463615.2222993,404374007.9923195
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Pulpwood,11.0-12.9,385859021.441365,306265951.79354745
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,13.0-14.9,689250033.747371,6169095810.647801
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,15.0-16.9,604330892.7149123,5409031550.166147
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,17.0-18.9,402479213.6671844,3602368820.219908
AL,01,02,01,621,yellow-poplar,39,Non-coniferous,Sawtimber,19.0-20.9,562706400.1743538,5036473740.983046
