stateAbbr,statecd,unitcd,priceRegion,spcd,spgrpcd,species,spclass,sizerange,product,volume,value
MI,26,01,02,823,25,bur oak,Non-coniferous,19.0-20.9,Sawtimber,71843366.5500203,0.0
MI,26,01,02,823,25,bur oak,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,02,823,25,bur oak,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,02,823,25,bur oak,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,02,823,25,bur oak,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,02,833,26,northern red oak,Non-coniferous,05.0-06.9,Pulpwood,207665571.3471785,0.0
MI,26,01,02,833,26,northern red oak,Non-coniferous,07.0-08.9,Pulpwood,444324400.33776987,0.0
MI,26,01,02,833,26,northern red oak,Non-coniferous,09.0-10.9,Pulpwood,413017143.9143543,0.0
MI,26,01,02,833,26,northern red oak,Non-coniferous,11.0-12.9,Pulpwood,768245773.0530481,0.0
MI,26,01,02,833,26,northern red oak,Non-coniferous,13.0-14.9,Sawtimber,937787141.6698837,26653670546.96573
MI,26,01,02,833,26,northern red oak,Non-coniferous,15.0-16.9,Sawtimber,604828704.67863,17190366891.943436
MI,26,01,02,833,26,northern red oak,Non-coniferous,17.0-18.9,Sawtimber,517826866.30826545,14717611365.806824
MI,26,01,02,833,26,northern red oak,Non-coniferous,19.0-20.9,Sawtimber,403242160.73486,11460898987.946445
MI,26,01,02,833,26,northern red oak,Non-coniferous,21.0-22.9,Sawtimber,345709062.86839926,9825700372.034107
MI,26,01,02,833,26,northern red oak,Non-coniferous,23.0-24.9,Sawtimber,74330017.0144129,2112598581.5125644
MI,26,01,02,833,26,northern red oak,Non-coniferous,25.0-26.9,Sawtimber,40392613.3553711,1148033877.9095929
MI,26,01,02,833,26,northern red oak,Non-coniferous,27.0-28.9,Sawtimber,105669176.815685,3003316318.4548984
MI,26,01,02,951,38,American basswood,Non-coniferous,05.0-06.9,Pulpwood,67033750.0247427,8680486.14561991
MI,26,01,02,951,38,American basswood,Non-coniferous,07.0-08.9,Pulpwood,230611169.53007132,29862823.747621186
MI,26,01,02,951,38,American basswood,Non-coniferous,09.0-10.9,Pulpwood,451714297.24402016,58494410.61491922
MI,26,01,02,951,38,American basswood,Non-coniferous,11.0-12.9,Pulpwood,513241396.0269026,66461817.00897988
MI,26,01,02,951,38,American basswood,Non-coniferous,13.0-14.9,Sawtimber,290326953.2007417,3495274711.5020523
MI,26,01,02,951,38,American basswood,Non-coniferous,15.0-16.9,Sawtimber,554612778.6390818,6677037727.574361
MI,26,01,02,951,38,American basswood,Non-coniferous,17.0-18.9,Sawtimber,169062468.2709486,2035359664.3263886
MI,26,01,02,951,38,American basswood,Non-coniferous,19.0-20.9,Sawtimber,184246433.7317044,2218160916.191573
MI,26,01,02,951,38,American basswood,Non-coniferous,21.0-22.9,Sawtimber,155091990.396909,1867167708.7315307
MI,26,01,02,951,38,American basswood,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,02,951,38,American basswood,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,02,951,38,American basswood,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,05.0-06.9,Pulpwood,49255574.45989236,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,07.0-08.9,Pulpwood,108877277.92550173,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,09.0-10.9,Pulpwood,129488735.3021964,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,11.0-12.9,Pulpwood,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,02,972,41,American elm,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,12,6,balsim fir,Coniferous,05.0-06.9,Pulpwood,5094942878.140456,418281929.8099469
MI,26,01,03,12,6,balsim fir,Coniferous,07.0-08.9,Pulpwood,3867986123.971164,317551882.1524564
MI,26,01,03,12,6,balsim fir,Coniferous,09.0-10.9,Pulpwood,1906562686.560358,156523976.60033566
MI,26,01,03,12,6,balsim fir,Coniferous,11.0-12.9,Pulpwood,591096693.7616622,48527544.21088748
MI,26,01,03,12,6,balsim fir,Coniferous,13.0-14.9,Sawtimber,304443284.8452619,814662727.2276882
MI,26,01,03,12,6,balsim fir,Coniferous,15.0-16.9,Sawtimber,132789787.909192,355333476.3848455
MI,26,01,03,12,6,balsim fir,Coniferous,17.0-18.9,Sawtimber,29438525.3174946,78774834.31076814
MI,26,01,03,12,6,balsim fir,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,12,6,balsim fir,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,12,6,balsim fir,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,12,6,balsim fir,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,12,6,balsim fir,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,71,9,tamarack,Coniferous,05.0-06.9,Pulpwood,1315951266.1643898,113849472.47230169
MI,26,01,03,71,9,tamarack,Coniferous,07.0-08.9,Pulpwood,1330436491.9230936,115102661.21391624
MI,26,01,03,71,9,tamarack,Coniferous,09.0-10.9,Pulpwood,703350712.907687,60850359.497700654
MI,26,01,03,71,9,tamarack,Coniferous,11.0-12.9,Pulpwood,338192604.4309658,29258719.983395968
MI,26,01,03,71,9,tamarack,Coniferous,13.0-14.9,Sawtimber,121086028.2660029,307760321.86065733
MI,26,01,03,71,9,tamarack,Coniferous,15.0-16.9,Sawtimber,23292811.6667352,59202562.989728644
MI,26,01,03,71,9,tamarack,Coniferous,17.0-18.9,Sawtimber,25408582.769565,64580147.87640049
MI,26,01,03,71,9,tamarack,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,71,9,tamarack,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,71,9,tamarack,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,71,9,tamarack,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,71,9,tamarack,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,94,6,white spruce,Coniferous,05.0-06.9,Pulpwood,1036049847.0927577,0.0
MI,26,01,03,94,6,white spruce,Coniferous,07.0-08.9,Pulpwood,1794063850.4699543,0.0
MI,26,01,03,94,6,white spruce,Coniferous,09.0-10.9,Pulpwood,2085077931.276177,0.0
MI,26,01,03,94,6,white spruce,Coniferous,11.0-12.9,Pulpwood,1856506803.2033415,0.0
MI,26,01,03,94,6,white spruce,Coniferous,13.0-14.9,Sawtimber,1386010091.8254747,5019036544.640734
MI,26,01,03,94,6,white spruce,Coniferous,15.0-16.9,Sawtimber,919842944.3006182,3330946419.512844
MI,26,01,03,94,6,white spruce,Coniferous,17.0-18.9,Sawtimber,751738867.8744483,2722205900.333229
MI,26,01,03,94,6,white spruce,Coniferous,19.0-20.9,Sawtimber,231126211.2518003,836957037.7148526
MI,26,01,03,94,6,white spruce,Coniferous,21.0-22.9,Sawtimber,218405117.6753531,790891259.4607482
MI,26,01,03,94,6,white spruce,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,94,6,white spruce,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,94,6,white spruce,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,05.0-06.9,Pulpwood,2506662092.182144,205790620.6952536
MI,26,01,03,95,6,black spruce,Coniferous,07.0-08.9,Pulpwood,2632493449.390478,216121057.0087843
MI,26,01,03,95,6,black spruce,Coniferous,09.0-10.9,Pulpwood,1490256316.5496042,122346276.08334243
MI,26,01,03,95,6,black spruce,Coniferous,11.0-12.9,Pulpwood,524766288.1364637,43081985.59844022
MI,26,01,03,95,6,black spruce,Coniferous,13.0-14.9,Sawtimber,182425060.63026762,488152982.1991838
MI,26,01,03,95,6,black spruce,Coniferous,15.0-16.9,Sawtimber,13373544.0540629,35786395.73975177
MI,26,01,03,95,6,black spruce,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,95,6,black spruce,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,05.0-06.9,Pulpwood,1286366072.7933142,521693440.3386497
MI,26,01,03,105,5,jack pine,Coniferous,07.0-08.9,Pulpwood,1465921020.0693145,594513021.1371648
MI,26,01,03,105,5,jack pine,Coniferous,09.0-10.9,Pulpwood,1415777630.0933332,574177069.979803
MI,26,01,03,105,5,jack pine,Coniferous,11.0-12.9,Pulpwood,687215548.8875879,278704368.48110455
MI,26,01,03,105,5,jack pine,Coniferous,13.0-14.9,Sawtimber,298887060.5927363,1924323203.6366658
MI,26,01,03,105,5,jack pine,Coniferous,15.0-16.9,Sawtimber,43441534.2750738,279689432.6616882
MI,26,01,03,105,5,jack pine,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,105,5,jack pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,125,4,red pine,Coniferous,05.0-06.9,Pulpwood,1206940618.978245,545044145.2148743
MI,26,01,03,125,4,red pine,Coniferous,07.0-08.9,Pulpwood,2011578044.3829486,908411580.8960731
MI,26,01,03,125,4,red pine,Coniferous,09.0-10.9,Pulpwood,2478093788.5015006,1119086133.5494049
MI,26,01,03,125,4,red pine,Coniferous,11.0-12.9,Pulpwood,3248854703.282229,1467155224.4027212
MI,26,01,03,125,4,red pine,Coniferous,13.0-14.9,Sawtimber,3191018603.912007,45058360915.7555
MI,26,01,03,125,4,red pine,Coniferous,15.0-16.9,Sawtimber,2571484674.639917,36310313082.228134
MI,26,01,03,125,4,red pine,Coniferous,17.0-18.9,Sawtimber,1949992874.466176,27534619388.659424
MI,26,01,03,125,4,red pine,Coniferous,19.0-20.9,Sawtimber,989510519.8746865,13972253900.303473
MI,26,01,03,125,4,red pine,Coniferous,21.0-22.9,Sawtimber,54847690.3245752,774469638.945561
MI,26,01,03,125,4,red pine,Coniferous,23.0-24.9,Sawtimber,55443392.6278502,782881175.4205931
MI,26,01,03,125,4,red pine,Coniferous,25.0-26.9,Sawtimber,68635487.8114664,969158430.3666034
MI,26,01,03,125,4,red pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,129,4,eastern white pine,Coniferous,05.0-06.9,Pulpwood,640792597.7947644,0.0
MI,26,01,03,129,4,eastern white pine,Coniferous,07.0-08.9,Pulpwood,868589150.8899469,0.0
MI,26,01,03,129,4,eastern white pine,Coniferous,09.0-10.9,Pulpwood,1030657556.9590495,0.0
MI,26,01,03,129,4,eastern white pine,Coniferous,11.0-12.9,Pulpwood,1470367807.0638733,0.0
MI,26,01,03,129,4,eastern white pine,Coniferous,13.0-14.9,Sawtimber,1489284070.7803302,14700567849.66781
MI,26,01,03,129,4,eastern white pine,Coniferous,15.0-16.9,Sawtimber,1615233270.32355,15943799271.948668
MI,26,01,03,129,4,eastern white pine,Coniferous,17.0-18.9,Sawtimber,1541295080.4741836,15213963105.77473
MI,26,01,03,129,4,eastern white pine,Coniferous,19.0-20.9,Sawtimber,1670894370.5527139,16493224191.317644
MI,26,01,03,129,4,eastern white pine,Coniferous,21.0-22.9,Sawtimber,1351959809.907342,13345054382.50832
MI,26,01,03,129,4,eastern white pine,Coniferous,23.0-24.9,Sawtimber,837839720.078316,8270228557.339273
MI,26,01,03,129,4,eastern white pine,Coniferous,25.0-26.9,Sawtimber,440215696.2934211,4345323258.886002
MI,26,01,03,129,4,eastern white pine,Coniferous,27.0-28.9,Sawtimber,925714897.0141981,9137635270.533106
MI,26,01,03,130,3,Scotch pine,Coniferous,05.0-06.9,Pulpwood,41498159.28513103,3590211.632193925
MI,26,01,03,130,3,Scotch pine,Coniferous,07.0-08.9,Pulpwood,139579759.562386,12075737.455161372
MI,26,01,03,130,3,Scotch pine,Coniferous,09.0-10.9,Pulpwood,128107007.67629,11083172.773154017
MI,26,01,03,130,3,Scotch pine,Coniferous,11.0-12.9,Pulpwood,14871595.4304251,1286615.4986957423
MI,26,01,03,130,3,Scotch pine,Coniferous,13.0-14.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,15.0-16.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,130,3,Scotch pine,Coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,05.0-06.9,Pulpwood,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,07.0-08.9,Pulpwood,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,09.0-10.9,Pulpwood,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,11.0-12.9,Pulpwood,17951519.2510676,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,13.0-14.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,15.0-16.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,313,41,boxelder,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,316,32,red maple,Non-coniferous,05.0-06.9,Pulpwood,5393535866.154448,0.0
MI,26,01,03,316,32,red maple,Non-coniferous,07.0-08.9,Pulpwood,8669010540.431955,0.0
MI,26,01,03,316,32,red maple,Non-coniferous,09.0-10.9,Pulpwood,9944692452.064198,0.0
MI,26,01,03,316,32,red maple,Non-coniferous,11.0-12.9,Pulpwood,8331287927.466964,0.0
MI,26,01,03,316,32,red maple,Non-coniferous,13.0-14.9,Sawtimber,7616065704.613868,144702408211.16534
MI,26,01,03,316,32,red maple,Non-coniferous,15.0-16.9,Sawtimber,6250306187.526588,118753486704.3403
MI,26,01,03,316,32,red maple,Non-coniferous,17.0-18.9,Sawtimber,3201447837.375114,60826315029.0263
MI,26,01,03,316,32,red maple,Non-coniferous,19.0-20.9,Sawtimber,2328732172.931722,44245042856.956894
MI,26,01,03,316,32,red maple,Non-coniferous,21.0-22.9,Sawtimber,532072873.22355586,10109186171.10146
MI,26,01,03,316,32,red maple,Non-coniferous,23.0-24.9,Sawtimber,951093944.580309,18070430265.911804
MI,26,01,03,316,32,red maple,Non-coniferous,25.0-26.9,Sawtimber,461268539.083237,8763930226.725174
MI,26,01,03,316,32,red maple,Non-coniferous,27.0-28.9,Sawtimber,99303099.9715938,1886721867.435918
MI,26,01,03,318,31,sugar maple,Non-coniferous,05.0-06.9,Pulpwood,4479437715.528391,0.0
MI,26,01,03,318,31,sugar maple,Non-coniferous,07.0-08.9,Pulpwood,8081128861.760322,0.0
MI,26,01,03,318,31,sugar maple,Non-coniferous,09.0-10.9,Pulpwood,11305703401.375175,0.0
MI,26,01,03,318,31,sugar maple,Non-coniferous,11.0-12.9,Pulpwood,12191429898.39436,0.0
MI,26,01,03,318,31,sugar maple,Non-coniferous,13.0-14.9,Sawtimber,11881862621.932467,588957772617.9254
MI,26,01,03,318,31,sugar maple,Non-coniferous,15.0-16.9,Sawtimber,8123607640.277469,402669346858.8205
MI,26,01,03,318,31,sugar maple,Non-coniferous,17.0-18.9,Sawtimber,4735074335.318973,234707210682.78116
MI,26,01,03,318,31,sugar maple,Non-coniferous,19.0-20.9,Sawtimber,2631177550.327934,130421678714.15718
MI,26,01,03,318,31,sugar maple,Non-coniferous,21.0-22.9,Sawtimber,1069274460.5512824,53001581035.03584
MI,26,01,03,318,31,sugar maple,Non-coniferous,23.0-24.9,Sawtimber,626817536.7672827,31069965378.228867
MI,26,01,03,318,31,sugar maple,Non-coniferous,25.0-26.9,Sawtimber,961848789.734357,47676727026.9163
MI,26,01,03,318,31,sugar maple,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,371,30,yellow birch,Non-coniferous,05.0-06.9,Pulpwood,534131129.8665694,0.0
MI,26,01,03,371,30,yellow birch,Non-coniferous,07.0-08.9,Pulpwood,857307473.2541035,0.0
MI,26,01,03,371,30,yellow birch,Non-coniferous,09.0-10.9,Pulpwood,664011993.4575386,0.0
MI,26,01,03,371,30,yellow birch,Non-coniferous,11.0-12.9,Pulpwood,888184386.6449561,0.0
MI,26,01,03,371,30,yellow birch,Non-coniferous,13.0-14.9,Sawtimber,1096067607.7359967,21334801197.2213
MI,26,01,03,371,30,yellow birch,Non-coniferous,15.0-16.9,Sawtimber,1235403893.836183,24046962329.003098
MI,26,01,03,371,30,yellow birch,Non-coniferous,17.0-18.9,Sawtimber,716406092.9817226,13944743428.568275
MI,26,01,03,371,30,yellow birch,Non-coniferous,19.0-20.9,Sawtimber,268426380.6877492,5224881592.744012
MI,26,01,03,371,30,yellow birch,Non-coniferous,21.0-22.9,Sawtimber,324359151.61638224,6313605080.0086155
MI,26,01,03,371,30,yellow birch,Non-coniferous,23.0-24.9,Sawtimber,287327251.4328866,5592784372.605206
MI,26,01,03,371,30,yellow birch,Non-coniferous,25.0-26.9,Sawtimber,89828715.0448801,1748503252.6807141
MI,26,01,03,371,30,yellow birch,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,05.0-06.9,Pulpwood,1652988145.4628265,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,07.0-08.9,Pulpwood,2521734381.099668,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,09.0-10.9,Pulpwood,2341439684.167831,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,11.0-12.9,Pulpwood,1897458360.991064,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,13.0-14.9,Sawtimber,1019072896.0258316,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,15.0-16.9,Sawtimber,612225292.9545346,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,17.0-18.9,Sawtimber,106831292.3326111,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,375,41,paper birch,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,05.0-06.9,Pulpwood,662709795.7384987,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,07.0-08.9,Pulpwood,657105329.3203588,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,09.0-10.9,Pulpwood,624522860.5117588,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,11.0-12.9,Pulpwood,558952811.1557901,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,13.0-14.9,Sawtimber,854326022.3465997,5415832252.888498
MI,26,01,03,531,33,American beech,Non-coniferous,15.0-16.9,Sawtimber,742703960.3630745,4708226084.269373
MI,26,01,03,531,33,American beech,Non-coniferous,17.0-18.9,Sawtimber,555648283.0583773,3522423306.7183876
MI,26,01,03,531,33,American beech,Non-coniferous,19.0-20.9,Sawtimber,823730929.8129392,5221880664.630915
MI,26,01,03,531,33,American beech,Non-coniferous,21.0-22.9,Sawtimber,223653590.1852142,1417808068.016425
MI,26,01,03,531,33,American beech,Non-coniferous,23.0-24.9,Sawtimber,40318871.889727,255593580.28295463
MI,26,01,03,531,33,American beech,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,531,33,American beech,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,05.0-06.9,Pulpwood,136696565.07938516,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,07.0-08.9,Pulpwood,289182648.846961,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,09.0-10.9,Pulpwood,338502388.8178818,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,11.0-12.9,Pulpwood,83569654.03505269,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,13.0-14.9,Sawtimber,232663453.31489667,4459382855.202187
MI,26,01,03,541,36,white ash,Non-coniferous,15.0-16.9,Sawtimber,215535477.833341,4131096658.4723697
MI,26,01,03,541,36,white ash,Non-coniferous,17.0-18.9,Sawtimber,111584956.1099877,2138711658.7747643
MI,26,01,03,541,36,white ash,Non-coniferous,19.0-20.9,Sawtimber,95040067.6397356,1821601296.4282656
MI,26,01,03,541,36,white ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,541,36,white ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,05.0-06.9,Pulpwood,1759390500.9140835,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,07.0-08.9,Pulpwood,1592029806.8304796,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,09.0-10.9,Pulpwood,612968444.1626221,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,11.0-12.9,Pulpwood,465102323.80284715,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,13.0-14.9,Sawtimber,123108406.6943346,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,15.0-16.9,Sawtimber,72155944.526185,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,17.0-18.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,543,36,black ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,05.0-06.9,Pulpwood,363021213.3259453,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,07.0-08.9,Pulpwood,524546268.7507687,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,09.0-10.9,Pulpwood,438386081.498322,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,11.0-12.9,Pulpwood,456318672.12017345,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,13.0-14.9,Sawtimber,300691276.8825122,2508668315.3651695
MI,26,01,03,544,36,green ash,Non-coniferous,15.0-16.9,Sawtimber,87501891.6255118,730028570.6033559
MI,26,01,03,544,36,green ash,Non-coniferous,17.0-18.9,Sawtimber,135096848.4827177,1127113452.734796
MI,26,01,03,544,36,green ash,Non-coniferous,19.0-20.9,Sawtimber,0.0,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,23.0-24.9,Sawtimber,0.0,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,25.0-26.9,Sawtimber,0.0,0.0
MI,26,01,03,544,36,green ash,Non-coniferous,27.0-28.9,Sawtimber,0.0,0.0
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,05.0-06.9,Pulpwood,805988811.6619368,222637115.78717244
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,07.0-08.9,Pulpwood,1041368686.4428062,287655755.8443486
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,09.0-10.9,Pulpwood,854126383.7064534,235934087.21645284
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,11.0-12.9,Pulpwood,1044922035.3205142,288637292.2305513
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,13.0-14.9,Sawtimber,763172599.4161837,4447070334.514721
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,15.0-16.9,Sawtimber,626870170.3746089,3652824721.9537106
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,17.0-18.9,Sawtimber,478735820.1864983,2789633518.878408
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,19.0-20.9,Sawtimber,272065523.533011,1585348477.7538164
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,21.0-22.9,Sawtimber,0.0,0.0
MI,26,01,03,743,37,bigtooth aspen,Non-coniferous,23.0-24.9,Sawtimber,56245414.0571789,327746714.82901955
